STITCH ID	Smiles	MolecularWeight	XLogP	HydrogenBondDonorCount	HydrogenBondAcceptorCount	PolarSurfaceArea	FormalCharge	NumRings	RotatableBondCount	Refractivity	Ro5	Ghose	Veber	wQED
CIDs00636402	CC1(C)[C@@H](OC(=O)CCC(=O)O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C	570.7566	6.8283	2.0	7.0	117.97	0.0	0.0	6.0	157.9766	0.0	0.0	1.0	0.336143551923777
CIDs00005952	CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	372.49778	4.2667	0.0	4.0	60.44	0.0	0.0	4.0	104.91	1.0	1.0	1.0	0.691701017894159
CIDs00068740	O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O	272.089622	-1.1154	5.0	9.0	172.73	0.0	1.0	4.0	51.47	0.0	0.0	0.0	0.425257648143067
CIDs00002913	CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1	287.39814	4.6358	0.0	1.0	3.24	0.0	7.0	0.0	98.68	1.0	1.0	1.0	0.392744314732076
CIDs00005426	O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1	258.2295	0.3545	1.0	6.0	83.55	0.0	1.0	1.0	70.9517	1.0	0.0	1.0	0.731876672836323
CIDs09848499	O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2cc(Cl)cc3c2OCCO3)CC1	491.98764	3.8797	0.0	8.0	87.77	0.0	4.0	6.0	135.7025	1.0	0.0	1.0	0.375406637967082
CIDs24864821	COc1ccc2c(OCc3nnc4ccc(-c5ccccc5)nn34)ccnc2c1	383.40268	3.9271	0.0	7.0	74.43	0.0	7.0	5.0	108.99	1.0	1.0	1.0	0.445771995451231
CIDs00177941	CCCc1c(OCCCOc2cc(O)c(-c3ccc(F)cc3)cc2CC)cccc1Oc1ccccc1C(=O)O	544.6099232	8.0516	2.0	6.0	85.22	0.0	4.0	13.0	153.8063	0.0	0.0	0.0	0.165695601898772
CIDs00123606	CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12	335.4643	3.2163	1.0	4.0	64.79	0.0	4.0	6.0	98.4367	1.0	1.0	1.0	0.587465068418475
CIDs00126565	C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O	439.46264	3.8032	3.0	7.0	88.65	0.0	25.0	1.0	128.2558	1.0	1.0	1.0	0.358508607644554
CIDs00089594	CN1CCC[C@H]1c1cccnc1	162.23156	1.7862	0.0	2.0	16.13	0.0	1.0	1.0	53.128	1.0	0.0	1.0	0.625490787576075
CIDs04659569	Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1	273.24084	3.0686	2.0	3.0	103.35	0.0	2.0	3.0	74.1505	1.0	1.0	1.0	0.388365419119028
CIDs06915835	C[C@H](CC#CC(C)(C)O)[C@H]1CC[C@@H]2/C(=C/C=C3C[C@@H](O)C[C@H](O)C3)CCC[C@@]21C	400.594	4.7618	3.0	3.0	60.69	0.0	0.0	3.0	121.2314	1.0	1.0	1.0	0.598603478963793
CIDs09863341	CC(/C=C/[C@@H]1C[C@]1(C)c1ccc2c(c1)C(C)(C)CCC2(C)C)=C\C(=O)O	352.50968	5.9003	1.0	2.0	37.3	0.0	1.0	4.0	109.6898	0.0	0.0	1.0	0.540860625516674
CIDs06435415	CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)O	358.45304	2.5238	4.0	8.0	155.02	0.0	0.0	12.0	93.0217	1.0	0.0	0.0	0.306180940313455
CIDs01349907	Cn1cc[nH]c1=S	114.16884	1.0827	1.0	2.0	52.81	0.0	1.0	0.0	30.8787	1.0	0.0	1.0	0.512977979467947
CIDs00060164	COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2	412.52012	6.6814	1.0	3.0	46.53	0.0	4.0	4.0	124.6053	0.0	0.0	1.0	0.406515219403854
CIDs00005793	OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O	180.15588	-3.2214	5.0	6.0	110.38	0.0	0.0	1.0	35.736	0.0	0.0	1.0	0.290152768167626
CIDs09917021	CC(=O)N1CCN([C@H]2CCN(C(=O)N(C)[C@H](C)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H](c3ccc(F)cc3C)C2)CC1	616.6133224	6.468	0.0	6.0	47.1	0.0	2.0	9.0	158.011	0.0	0.0	1.0	0.322211600388631
CIDs00066249	CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C=C(C)C4=Cc5c(cnn5-c5ccccc5)C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C	530.65452	4.3006	2.0	7.0	101.65	0.0	2.0	5.0	149.1576	0.0	0.0	1.0	0.55600572447672
CIDs00005944	C[C@]12C(=O)OC(=O)[C@@]1(C)[C@@H]1CC[C@H]2O1	196.19988	0.6436	0.0	4.0	52.6	0.0	0.0	0.0	45.892	1.0	0.0	1.0	0.421243876244021
CIDs00036811	CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1	301.38012	3.3477	4.0	4.0	72.72	0.0	2.0	7.0	88.8007	1.0	1.0	1.0	0.591825669553013
CIDs45375955	O=c1[nH]c2cnc(-n3cnc4ccc(F)cc43)nc2n1[C@@H]1CCOc2c(F)cccc21	420.3716664	3.1086	1.0	7.0	90.62	0.0	7.0	2.0	107.6267	1.0	1.0	1.0	0.459603245043959
CIDs00004107	COc1ccccc1OCC(O)COC(N)=O	241.2405	1.2305	2.0	6.0	91.01	0.0	1.0	7.0	59.3902	1.0	0.0	1.0	0.745651265058977
CIDs05281613	COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O	608.54468	-1.0897	8.0	15.0	238.2	0.0	4.0	7.0	143.8248	0.0	0.0	0.0	0.124381579114512
CIDs11656518	Cn1c(Nc2ccc(C(F)(F)F)cc2)nc2cc(Oc3ccnc(-c4ncc(C(F)(F)F)[nH]4)c3)ccc21	518.4138592	7.0049	2.0	5.0	80.65	0.0	6.0	7.0	122.4354	0.0	0.0	1.0	0.237817844029691
CIDs11658859	C[C@H]1CNCCc2ccc(Cl)cc21	195.68856	2.918	1.0	1.0	12.03	0.0	1.0	0.0	60.4077	1.0	0.0	1.0	0.671495313707564
CIDs01547484	C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1	368.51392	4.9828	0.0	2.0	6.48	0.0	3.0	6.0	125.857	1.0	1.0	1.0	0.605183704776574
CIDs00005756	C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O	288.38136	2.58	3.0	3.0	60.69	0.0	1.0	0.0	82.1886	1.0	1.0	1.0	0.687426336536532
CIDs00002895	CN(C)CCC=C1c2ccccc2C=Cc2ccccc21	275.38744	4.5538	0.0	1.0	3.24	0.0	6.0	3.0	92.072	1.0	1.0	1.0	0.457657989954612
CIDs05284569	COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314	299.36424	1.8712	0.0	4.0	38.77	0.0	1.0	1.0	86.252	1.0	1.0	1.0	0.793421133794856
CIDs00010413	O=C(O)CCCO	104.10452	-0.1565	2.0	3.0	57.53	0.0	0.0	3.0	24.2756	1.0	0.0	1.0	0.522851077741788
CIDs00003345	CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1	336.47052	4.0746	0.0	3.0	23.55	0.0	2.0	7.0	108.489	1.0	1.0	1.0	0.761204674616021
CIDs00091429	C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12	324.41676	3.1111	1.0	4.0	45.59	0.0	3.0	4.0	99.7348	1.0	1.0	1.0	0.749158269980626
CIDs00107969	CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1	307.47082	3.9046	3.0	3.0	66.48	0.0	1.0	12.0	94.32	1.0	1.0	0.0	0.512970992926527
CIDs00001084	O=S(=O)(O)S	114.14408	0.7998	2.0	4.0	101.55	0.0	0.0	0.0	20.5788	1.0	0.0	1.0	0.275965733612216
CIDs00060834	CNCC[C@H](Oc1cccc2ccccc12)c1cccs1	297.41456	5.0218	1.0	3.0	49.5	0.0	4.0	6.0	90.0267	0.0	1.0	1.0	0.543238471368379
CIDs00004266	NCc1cc(O)no1	114.10264	0.5392	2.0	4.0	72.28	0.0	1.0	1.0	26.1994	1.0	0.0	1.0	0.55843173822074
CIDs00003440	NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl	330.74414	3.7448	3.0	7.0	131.01	0.0	2.0	5.0	75.4644	1.0	1.0	1.0	0.760207558002461
CIDs00005775	Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1	281.35226	2.6048	2.0	3.0	47.86	0.0	2.0	4.0	93.9107	1.0	1.0	1.0	0.905352740438876
CIDs00446727	O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1/C=C/Br	333.13532	-0.4571	3.0	6.0	104.55	0.0	1.0	3.0	71.0683	1.0	0.0	1.0	0.691687640880571
CIDs05311309	CC(C)[C@H]1CC[C@H](C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1	317.42258	3.6518	2.0	4.0	66.4	0.0	1.0	7.0	91.7515	1.0	1.0	1.0	0.805323523658241
CIDs13559281	CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C	433.5824	4.9722	1.0	4.0	57.61	0.0	2.0	3.0	128.8838	1.0	1.0	1.0	0.742325921508901
CIDs00219101	C[C@@H]([C@@H](O)c1ccc(O)cc1)N1CCC(O)(c2ccccc2)CC1	327.4174	2.7356	3.0	4.0	63.93	0.0	2.0	4.0	98.4706	1.0	1.0	1.0	0.807857288302551
CIDs09926791	C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12	312.3696	1.48268	1.0	6.0	88.91	0.0	3.0	4.0	91.1977	1.0	1.0	1.0	0.784760186150109
CIDs00178052	Cc1ncccc1OC[C@@H]1CCCN1	192.25754	1.8496	1.0	3.0	34.15	0.0	1.0	3.0	59.5257	1.0	0.0	1.0	0.79321749765927
CIDs00003488	COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1	494.00352	5.8952	3.0	8.0	121.98	0.0	2.0	11.0	126.2486	0.0	0.0	0.0	0.353569049373201
CIDs00133016	Cc1cncc(CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)c1	415.95774	5.5728	0.0	3.0	29.02	0.0	4.0	2.0	127.623	0.0	1.0	1.0	0.42804301202431
CIDs00005918	Nc1ccncc1N	109.12918	1.4084	2.0	3.0	64.93	0.0	1.0	0.0	33.0458	1.0	0.0	1.0	0.528937702675748
CIDs00004449	CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1	470.00688	3.5548	0.0	7.0	55.53	0.0	3.0	10.0	140.009	1.0	1.0	1.0	0.449697373403614
CIDs00004477	O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O	329.1355	3.9319	4.0	3.0	110.48	0.0	2.0	4.0	81.2944	1.0	1.0	1.0	0.637714653050824
CIDs00061503	C[C@@H](O)C(=O)O	90.07794	-0.5482	2.0	3.0	57.53	0.0	0.0	1.0	19.4686	1.0	0.0	1.0	0.453935888954391
CIDs51508717	CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O	337.37414	2.7342	2.0	8.0	136.22	0.0	2.0	3.0	85.4015	1.0	1.0	1.0	0.871925848118469
CIDs11519069	OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2	428.58576	5.0988	1.0	2.0	29.46	1.0	3.0	8.0	133.9618	0.0	1.0	1.0	0.399597552075381
CIDs00003366	Nc1[nH]c(=O)ncc1F	129.0924632	0.0724	2.0	3.0	71.77	0.0	1.0	0.0	29.2201	1.0	0.0	1.0	0.520327498105225
CIDs03033538	Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1	325.45118	2.2904	0.0	5.0	37.19	0.0	4.0	4.0	104.27	1.0	1.0	1.0	0.575383109836844
CIDs00110635	CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O	389.40396	2.0871	1.0	6.0	74.87	0.0	4.0	1.0	112.6097	1.0	1.0	1.0	0.537398131441048
CIDs00004849	NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1	362.40022	4.2708	2.0	7.0	118.31	0.0	3.0	5.0	95.5536999999999	1.0	1.0	1.0	0.695352055671209
CIDs00448537	CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1	268.3502	4.8286	2.0	2.0	40.46	0.0	2.0	4.0	85.086	1.0	1.0	1.0	0.779694033065824
CIDs00017134	COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC	310.32896	2.6118	2.0	8.0	124.81	0.0	2.0	5.0	76.5341	1.0	1.0	1.0	0.807151479043578
CIDs09848024	C=C1CC[C@H]2[C@@](C)(CCC[C@@]2(C)CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1CCC1=CCOC1=O	480.591	1.8452	4.0	8.0	125.68	0.0	1.0	7.0	125.2742	1.0	0.0	1.0	0.3441712067857
CIDs05362123	CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O	424.48952	3.029	2.0	7.0	95.94	0.0	2.0	10.0	120.2445	1.0	1.0	1.0	0.566127121440556
CIDs25147644	O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1cc2ccccc2o1	361.43692	3.5919	1.0	5.0	58.37	0.0	4.0	5.0	107.7242	1.0	1.0	1.0	0.588618591139213
CIDs00189821	CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C	441.51674	1.9988	1.0	7.0	102.26	0.0	0.0	4.0	121.2318	1.0	1.0	1.0	0.665888464413555
CIDs00010133	C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O	392.572	4.4779	3.0	4.0	77.76	0.0	0.0	4.0	112.6014	1.0	1.0	1.0	0.659170897097666
CIDs16131215	CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N(C)[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O	1416.0631	6.02460000000001	13.0	28.0	424.98	0.0	6.0	48.0	380.4959	0.0	0.0	0.0	0.0194020381368446
CIDs00000681	NCCc1ccc(O)c(O)c1	153.17844	1.2993	3.0	3.0	66.48	0.0	1.0	2.0	42.9684	1.0	0.0	1.0	0.560827181152812
CIDs00005356	NS(=O)(=O)c1ccc(N2CCCCS2(=O)=O)cc1	290.35916	3.1909	1.0	6.0	114.3	0.0	1.0	2.0	71.0424	1.0	0.0	1.0	0.893958676135263
CIDs00002727	CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1	276.73982	3.6005	2.0	5.0	83.65	0.0	1.0	6.0	65.1594	1.0	0.0	1.0	0.829189077934104
CIDs19371515	CN1CCC(=C2c3ccccc3CCn3c(C=O)cnc32)CC1	307.38954	2.7171	0.0	4.0	38.13	0.0	3.0	1.0	95.0385	1.0	1.0	1.0	0.647987599254015
CIDs00006303	Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)C[C@H]1O	251.24192	-0.3696	3.0	8.0	119.31	0.0	3.0	2.0	61.512	1.0	0.0	1.0	0.564039408540027
CIDs00033039	Cc1cn([C@H]2C[C@H](F)[C@@H](CO)O2)c(=O)[nH]c1=O	244.2196232	-0.5371	2.0	5.0	84.32	0.0	1.0	2.0	56.9625	1.0	0.0	1.0	0.729758406200668
CIDs00160355	CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1	354.44934	3.3481	3.0	7.0	87.89	0.0	4.0	8.0	104.8802	1.0	1.0	1.0	0.447071719336078
CIDs00000977	O=O	31.9988	0.067	0.0	2.0	34.14	0.0	0.0	0.0	6.734	1.0	0.0	1.0	0.378296580753156
CIDs00010100	CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C	339.47116	4.2755	0.0	3.0	29.54	0.0	2.0	9.0	103.222	1.0	1.0	1.0	0.638878041878434
CIDs00055190	CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1	359.46586	1.4948	0.0	7.0	69.64	0.0	1.0	6.0	111.199	1.0	1.0	1.0	0.56293383306129
CIDs00004634	CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1	357.48644	3.3429	1.0	4.0	49.77	0.0	1.0	8.0	104.7868	1.0	1.0	1.0	0.572591096536959
CIDs11712649	O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1	476.8620064	5.3766	2.0	5.0	87.47	0.0	4.0	4.0	128.213	0.0	1.0	1.0	0.412874532770602
CIDs00001030	CC(O)CO	76.09442	-0.6405	2.0	2.0	40.46	0.0	0.0	1.0	18.8586	1.0	0.0	1.0	0.435834469550807
CIDs05745207	C[C@H](NCc1ccc(OCc2ccccc2F)cc1)C(N)=O	302.3433632	3.4593	2.0	4.0	64.35	0.0	2.0	7.0	82.4751	1.0	1.0	1.0	0.821841921685416
CIDs00442042	CC1=C[C@]23C(=O)[C@@H](C=C(CO)[C@@H](O)[C@]2(O)[C@H]1O)[C@H]1[C@@H](C[C@H]3C)C1(C)C	348.43332	0.8152	4.0	5.0	97.99	0.0	0.0	1.0	93.2152	1.0	1.0	1.0	0.526010689200238
CIDs09887812	O=C(O)c1cccc(-c2cccc(NCCNC[C@H](O)c3cccc(Cl)c3)c2)c1	410.89332	4.9042	4.0	5.0	81.59	0.0	3.0	9.0	116.0245	1.0	1.0	1.0	0.376924851518331
CIDs11223423	COc1ccc(N2CCc3c(-n4ccc(N5CCNC5=O)n4)cc(C)nc32)c(C)c1	404.46496	3.5753	1.0	7.0	75.52	0.0	3.0	4.0	125.1557	1.0	1.0	1.0	0.71232079745115
CIDs00004100	CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C	236.27202	0.3573	1.0	8.0	144.03	0.0	1.0	2.0	48.7944	1.0	0.0	0.0	0.77401240347292
CIDs00036511	CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCN=C(N)N)C(N)=O	1347.63002	4.1941	15.0	32.0	544.43	0.0	2.0	52.0	360.8804	0.0	0.0	0.0	0.0250652937048677
CIDs00060934	CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1	670.8408	4.9033	5.0	11.0	166.75	0.0	4.0	16.0	192.8668	0.0	0.0	0.0	0.110008701082575
CIDs16066663	CNc1cc2[nH]c(=O)n(-c3ccc(NC(=O)NS(=O)(=O)c4ccc(Cl)s4)cc3)c(=O)c2cc1F	523.9450032	4.7028	4.0	10.0	178.78	0.0	5.0	7.0	127.6278	0.0	0.0	0.0	0.233258497969501
CIDs44814423	CCOc1ccc(Cc2cc([C@]34OC[C@](CO)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1	436.8827	1.3565	4.0	7.0	108.61	0.0	2.0	6.0	108.5222	1.0	1.0	1.0	0.541032705981442
CIDs00219100	Oc1ccc(C2=Cc3ccc(O)cc3OC2)cc1	240.25398	3.0308	2.0	3.0	49.69	0.0	2.0	1.0	70.236	1.0	0.0	1.0	0.805083801575228
CIDs00059868	CCCN[C@@H]1CCc2nc(N)sc2C1	211.32708	2.5543	2.0	4.0	79.18	0.0	1.0	3.0	61.1731	1.0	0.0	1.0	0.804887035777294
CIDs00004004	CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC	330.358021	2.7724	0.0	8.0	138.26	0.0	0.0	11.0	78.083	1.0	0.0	0.0	0.415969837735163
CIDs00444791	O=C([O-])[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O.[Na+]	218.13711	-3.0166	6.0	7.0	127.45	0.0	0.0	1.0	37.458	0.0	0.0	1.0	0.258478857123557
CIDs00039042	CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O	361.8194	3.9454	2.0	5.0	75.63	0.0	2.0	8.0	96.465	1.0	1.0	1.0	0.744266065745627
CIDs24771368	O=C(c1ccc(Oc2ccc(F)cc2)nc1)N1CCCN(C2CCC2)CC1	369.4325632	3.5892	0.0	5.0	45.67	0.0	3.0	5.0	108.7555	1.0	1.0	1.0	0.687776373379889
CIDs05702062	N=C(N)N/N=C/c1c(Cl)cccc1Cl	231.08192	3.0013	3.0	4.0	74.26	0.0	1.0	3.0	59.0198	1.0	0.0	1.0	0.424302506571653
CIDs10182969	COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1	459.4971	3.5299	1.0	9.0	110.76	0.0	4.0	5.0	132.7024	1.0	1.0	1.0	0.478999985572615
CIDs00150610	C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12	475.5148	1.2804	5.0	11.0	181.57	0.0	1.0	8.0	127.6413	0.0	0.0	0.0	0.341512978300858
CIDs00006175	Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1	243.21662	-1.9818	4.0	8.0	130.83	0.0	1.0	2.0	55.8478	1.0	0.0	1.0	0.469631023890989
CIDs00009416	CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	400.594	6.4005	0.0	3.0	43.37	0.0	0.0	7.0	119.131	0.0	0.0	1.0	0.366674760230613
CIDs00003730	CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I	821.13785	-0.8457	8.0	12.0	199.89	0.0	1.0	15.0	145.6122	0.0	0.0	0.0	0.102320276004666
CIDs05496659	COC(=O)[C@H](Cc1cccc(C(=N)N)c1)[C@@H](C)NC(=O)c1ccc(-c2cc[n+]([O-])cc2)cc1	446.49834	4.4073	3.0	7.0	130.73	0.0	3.0	10.0	127.1073	1.0	1.0	1.0	0.138203313294997
CIDs51049968	N[C@@H]1c2cccnc2[C@H](OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CC[C@H]1c1cccc(F)c1F	534.5571264	5.1282	2.0	8.0	119.13	0.0	5.0	5.0	143.4941	0.0	0.0	1.0	0.298091760357145
CIDs00667550	C[C@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1	254.28056	3.1057	1.0	3.0	54.37	0.0	2.0	4.0	72.6683	1.0	0.0	1.0	0.852798668374719
CIDs00445154	Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1	228.24328	2.9738	3.0	3.0	60.69	0.0	2.0	2.0	67.881	1.0	0.0	1.0	0.692336038218684
CIDs00038072	O=C(O)Cn1c2ccccc2c(=O)c2ccccc21	253.25274	2.2393	1.0	4.0	59.3	0.0	6.0	2.0	73.5548	1.0	0.0	1.0	0.480686233269335
CIDs00071384	C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1	268.26914	-2.1749	2.0	8.0	98.82	0.0	0.0	3.0	78.6184	1.0	0.0	1.0	0.557707629391419
CIDs00003354	Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O	391.4596	4.349	0.0	5.0	59.75	0.0	4.0	6.0	117.7045	1.0	1.0	1.0	0.457489314044249
CIDs03009355	COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C	533.6288296	4.3144	0.0	7.0	61.8	0.0	2.0	8.0	151.4665	0.0	0.0	1.0	0.501142835889726
CIDs00003885	CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O	242.26986	2.7521	0.0	3.0	43.37	0.0	1.0	0.0	67.8575	1.0	0.0	1.0	0.656887444198523
CIDs05497182	CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O	330.50416	6.7729	1.0	2.0	37.3	0.0	0.0	15.0	107.2698	0.0	0.0	0.0	0.265488682087772
CIDs00004507	CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1	360.3612	3.4177	1.0	5.0	110.45	0.0	1.0	7.0	99.3317	1.0	1.0	1.0	0.454930513373299
CIDs44599207	CCc1cc(/C(C)=N/OCc2ccc(C3CCCCC3)c(C(F)(F)F)c2)ccc1CN1CC(C(=O)O)C1	516.5950096	6.7106	1.0	5.0	62.13	0.0	2.0	10.0	142.6038	0.0	0.0	1.0	0.280923625145604
CIDs00006024	CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1	396.43804	0.9211	2.0	10.0	166.55	0.0	1.0	8.0	98.1205	0.0	0.0	0.0	0.476049445073831
CIDs00003335	O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1	254.28056	3.4011	1.0	3.0	54.37	0.0	2.0	5.0	73.4583	1.0	0.0	1.0	0.831816167328502
CIDs00065478	C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O	472.4409642	2.0127	4.0	8.0	151.17	0.0	0.0	4.0	112.8667	1.0	0.0	0.0	0.453819154051047
CIDs00005995	CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	344.48768	4.8401	0.0	3.0	43.37	0.0	0.0	3.0	99.903	1.0	1.0	1.0	0.688094347280874
CIDs00002315	NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O	421.4145696	4.9541	3.0	7.0	135.12	0.0	2.0	4.0	96.8628	1.0	1.0	1.0	0.635101789579471
