chemical	protein	combined_score	ensgid	symbol
CIDs00004680	9606.ENSP00000296028	900	ENSG00000163736	PPBP
CIDs00004680	9606.ENSP00000292303	900	ENSG00000160791	CCR5
CIDs00004680	9606.ENSP00000296026	900	ENSG00000163734	CXCL3
CIDs00004680	9606.ENSP00000295683	900	ENSG00000163464	CXCR1
CIDs00004680	9606.ENSP00000294016	900	ENSG00000162104	ADCY9
CIDs00004680	9606.ENSP00000293897	900	ENSG00000162009	SSTR5
CIDs00004680	9606.ENSP00000293778	900	ENSG00000161921	CXCL16
CIDs00004680	9606.ENSP00000293275	900	ENSG00000161573	CCL16
CIDs00004680	9606.ENSP00000293272	900	ENSG00000161570	CCL5
CIDs00004680	9606.ENSP00000304414	900	ENSG00000172215	CXCR6
CIDs00004680	9606.ENSP00000292301	900	ENSG00000121807	CCR2
CIDs00004680	9606.ENSP00000292174	900	ENSG00000160683	CXCR5
CIDs00004680	9606.ENSP00000296027	900	ENSG00000163735	CXCL5
CIDs00004680	9606.ENSP00000305416	900	ENSG00000170989	S1PR1
CIDs00004680	9606.ENSP00000308361	900	ENSG00000174944	P2RY14
CIDs00004680	9606.ENSP00000305651	900	ENSG00000169245	CXCL10
CIDs00004680	9606.ENSP00000327875	900	ENSG00000184574	LPAR5
CIDs00004680	9606.ENSP00000327724	900	ENSG00000185899	TAS2R60
CIDs00004680	9606.ENSP00000326432	900	ENSG00000179934	CCR8
CIDs00004680	9606.ENSP00000324248	900	ENSG00000181195	PENK
CIDs00004680	9606.ENSP00000322924	900	ENSG00000179097	HTR1F
CIDs00004680	9606.ENSP00000320376	900	ENSG00000181631	P2RY13
CIDs00004680	9606.ENSP00000319984	900	ENSG00000181072	CHRM2
CIDs00004680	9606.ENSP00000319635	900	ENSG00000180871	CXCR2
CIDs00004680	9606.ENSP00000316244	900	ENSG00000178394	HTR1A
CIDs00004680	9606.ENSP00000313661	900	ENSG00000179546	HTR1D
CIDs00004680	9606.ENSP00000305464	900	ENSG00000171388	APLN
CIDs00004680	9606.ENSP00000312999	900	ENSG00000114353	GNAI2
CIDs00004680	9606.ENSP00000311405	907	ENSG00000174233	ADCY6
CIDs00004680	9606.ENSP00000308815	900	ENSG00000172724	CCL19
CIDs00004680	9606.ENSP00000308549	900	ENSG00000163485	ADORA1
CIDs00004680	9606.ENSP00000287907	900	ENSG00000157219	HTR5A
CIDs00004680	9606.ENSP00000307766	900	ENSG00000168830	HTR1E
CIDs00004680	9606.ENSP00000307713	900	ENSG00000168398	BDKRB2
CIDs00004680	9606.ENSP00000307259	900	ENSG00000169313	P2RY12
CIDs00004680	9606.ENSP00000306884	900	ENSG00000169248	CXCL11
CIDs00004680	9606.ENSP00000306512	900	ENSG00000169429	IL8
CIDs00004680	9606.ENSP00000305877	900	ENSG00000171596	NMUR1
CIDs00004680	9606.ENSP00000312126	900	ENSG00000129467	ADCY4
CIDs00004680	9606.ENSP00000287641	908	ENSG00000157005	SST
CIDs00004680	9606.ENSP00000270474	900	ENSG00000065989	PDE4A
CIDs00004680	9606.ENSP00000286355	900	ENSG00000155897	ADCY8
CIDs00004680	9606.ENSP00000247883	900	ENSG00000127366	TAS2R5
CIDs00004680	9606.ENSP00000247881	900	ENSG00000127364	TAS2R4
CIDs00004680	9606.ENSP00000247879	900	ENSG00000127362	TAS2R3
CIDs00004680	9606.ENSP00000246657	900	ENSG00000126353	CCR7
CIDs00004680	9606.ENSP00000246115	900	ENSG00000125910	S1PR4
CIDs00004680	9606.ENSP00000245907	900	ENSG00000125730	C3
CIDs00004680	9606.ENSP00000242152	900	ENSG00000122585	NPY
CIDs00004680	9606.ENSP00000240691	900	ENSG00000121381	TAS2R9
CIDs00004680	9606.ENSP00000240687	900	ENSG00000121377	TAS2R7
CIDs00004680	9606.ENSP00000240619	900	ENSG00000121318	TAS2R10
CIDs00004680	9606.ENSP00000249016	900	ENSG00000128285	MCHR1
CIDs00004680	9606.ENSP00000240615	900	ENSG00000121314	TAS2R8
CIDs00004680	9606.ENSP00000231188	900	ENSG00000113262	GRM6
CIDs00004680	9606.ENSP00000226317	900	ENSG00000124875	CXCL6
CIDs00004680	9606.ENSP00000225992	900	ENSG00000108849	PPY
CIDs00004680	9606.ENSP00000223642	900	ENSG00000106804	C5
CIDs00004680	9606.ENSP00000217386	828	ENSG00000101405	OXT
CIDs00004680	9606.ENSP00000217305	900	ENSG00000101327	PDYN
CIDs00004680	9606.ENSP00000216629	900	ENSG00000100739	BDKRB1
CIDs00004680	9606.ENSP00000176183	900	ENSG00000069696	DRD4
CIDs00004680	9606.ENSP00000014930	900	ENSG00000013583	HEBP1
CIDs00004680	9606.ENSP00000003084	728	ENSG00000001626	CFTR
CIDs00004680	9606.ENSP00000234961	909	ENSG00000116329	OPRD1
CIDs00004680	9606.ENSP00000286758	900	ENSG00000156234	CXCL13
CIDs00004680	9606.ENSP00000249041	900	ENSG00000128310	GALR3
CIDs00004680	9606.ENSP00000254235	900	ENSG00000121281	ADCY7
CIDs00004680	9606.ENSP00000284981	900	ENSG00000142192	APP
CIDs00004680	9606.ENSP00000281806	900	ENSG00000152034	MCHR2
CIDs00004680	9606.ENSP00000280155	900	ENSG00000150594	ADRA2A
CIDs00004680	9606.ENSP00000272928	900	ENSG00000144476	CXCR7
CIDs00004680	9606.ENSP00000272644	900	ENSG00000144230	GPR17
CIDs00004680	9606.ENSP00000272190	842	ENSG00000143839	REN
CIDs00004680	9606.ENSP00000328472	900	ENSG00000180739	S1PR5
CIDs00004680	9606.ENSP00000267377	900	ENSG00000139874	SSTR1
CIDs00004680	9606.ENSP00000265643	900	ENSG00000069482	GAL
CIDs00004680	9606.ENSP00000265572	909	ENSG00000082556	OPRK1
CIDs00004680	9606.ENSP00000249284	900	ENSG00000128519	TAS2R16
CIDs00004680	9606.ENSP00000265023	919	ENSG00000113889	KNG1
CIDs00004680	9606.ENSP00000264218	900	ENSG00000109255	NMU
CIDs00004680	9606.ENSP00000262186	815	ENSG00000055118	KCNH2
CIDs00004680	9606.ENSP00000260600	900	ENSG00000138031	ADCY3
CIDs00004680	9606.ENSP00000259631	900	ENSG00000213927	CCL27
CIDs00004680	9606.ENSP00000259607	900	ENSG00000137077	CCL21
CIDs00004680	9606.ENSP00000257497	900	ENSG00000135046	ANXA1
CIDs00004680	9606.ENSP00000257254	900	ENSG00000134817	APLNR
CIDs00004680	9606.ENSP00000257068	900	ENSG00000134640	MTNR1B
CIDs00004680	9606.ENSP00000255262	900	ENSG00000132911	NMUR2
CIDs00004680	9606.ENSP00000255008	900	ENSG00000132671	SSTR4
CIDs00004680	9606.ENSP00000264708	900	ENSG00000115138	POMC
CIDs00004680	9606.ENSP00000328708	900	ENSG00000182631	RXFP3
CIDs00004680	9606.ENSP00000256906	900	ENSG00000134489	HRH4
CIDs00004680	9606.ENSP00000330070	900	ENSG00000183971	NPW
CIDs00004680	9606.ENSP00000384665	900	ENSG00000064547	LPAR2
CIDs00004680	9606.ENSP00000381339	900	ENSG00000214415	GNAT3
CIDs00004680	9606.ENSP00000379140	900	ENSG00000107562	CXCL12
CIDs00004680	9606.ENSP00000468991	900	ENSG00000269028	MTRNR2L12
CIDs00004680	9606.ENSP00000379110	900	ENSG00000163739	CXCL1
CIDs00004680	9606.ENSP00000378492	900	ENSG00000164082	GRM2
CIDs00004680	9606.ENSP00000375095	900	ENSG00000212128	TAS2R13
CIDs00004680	9606.ENSP00000375093	900	ENSG00000256436	TAS2R31
CIDs00004680	9606.ENSP00000375091	900	ENSG00000212124	TAS2R19
CIDs00004680	9606.ENSP00000375086	900	ENSG00000131142	CCL25
CIDs00004680	9606.ENSP00000386069	900	ENSG00000184160	ADRA2C
CIDs00004680	9606.ENSP00000375066	900	ENSG00000182782	HCAR2
CIDs00004680	9606.ENSP00000371932	900	ENSG00000169777	TAS2R1
CIDs00004680	9606.ENSP00000367930	900	ENSG00000162881	OXER1
CIDs00004680	9606.ENSP00000367869	900	ENSG00000078369	GNB1
CIDs00004680	9606.ENSP00000366061	900	ENSG00000204640	NMS
CIDs00004680	9606.ENSP00000363643	900	ENSG00000186912	P2RY4
CIDs00004680	9606.ENSP00000363596	900	ENSG00000188822	CNR2
CIDs00004680	9606.ENSP00000363431	900	ENSG00000204174	PPYR1
CIDs00004680	9606.ENSP00000363296	900	ENSG00000124493	GRM4
CIDs00004680	9606.ENSP00000362795	900	ENSG00000186810	CXCR3
CIDs00004680	9606.ENSP00000360973	900	ENSG00000180772	AGTR2
CIDs00004680	9606.ENSP00000373169	900	ENSG00000151577	DRD3
CIDs00004680	9606.ENSP00000359643	900	ENSG00000171517	LPAR3
CIDs00004680	9606.ENSP00000386201	900	ENSG00000221855	TAS2R41
CIDs00004680	9606.ENSP00000386229	900	ENSG00000169220	RGS14
CIDs00004680	9606.ENSP00000329684	900	ENSG00000182687	GALR2
CIDs00004680	9606.ENSP00000466933	900	ENSG00000267534	S1PR2
CIDs00004680	9606.ENSP00000451030	900	ENSG00000182732	RGS6
CIDs00004680	9606.ENSP00000448219	900	ENSG00000257138	TAS2R38
CIDs00004680	9606.ENSP00000444736	911	ENSG00000256188	TAS2R30
CIDs00004680	9606.ENSP00000441949	900	ENSG00000212127	TAS2R14
CIDs00004680	9606.ENSP00000441624	900	ENSG00000255837	TAS2R20
CIDs00004680	9606.ENSP00000441600	900	ENSG00000183625	CCR3
CIDs00004680	9606.ENSP00000438284	987	ENSG00000112541	PDE10A
CIDs00004680	9606.ENSP00000436714	900	ENSG00000255398	HCAR3
CIDs00004680	9606.ENSP00000386210	900	ENSG00000221937	TAS2R40
CIDs00004680	9606.ENSP00000436450	900	ENSG00000226761	TAS2R46
CIDs00004680	9606.ENSP00000427279	900	ENSG00000081041	CXCL2
CIDs00004680	9606.ENSP00000424040	900	ENSG00000212126	TAS2R50
CIDs00004680	9606.ENSP00000420194	900	ENSG00000036828	CASR
CIDs00004680	9606.ENSP00000419361	907	ENSG00000173175	ADCY5
CIDs00004680	9606.ENSP00000409378	900	ENSG00000180720	CHRM4
CIDs00004680	9606.ENSP00000405095	900	ENSG00000236398	TAS2R39
CIDs00004680	9606.ENSP00000397181	900	ENSG00000117152	RGS4
CIDs00004680	9606.ENSP00000394624	909	ENSG00000112038	OPRM1
CIDs00004680	9606.ENSP00000387281	900	ENSG00000222040	ADRA2B
CIDs00004680	9606.ENSP00000386884	900	ENSG00000121966	CXCR4
CIDs00004680	9606.ENSP00000431719	900	ENSG00000255374	TAS2R43
CIDs00004680	9606.ENSP00000358963	900	ENSG00000135312	HTR1B
CIDs00004680	9606.ENSP00000375893	900	ENSG00000135898	GPR55
CIDs00004680	9606.ENSP00000358783	900	ENSG00000125522	NPBWR2
CIDs00004680	9606.ENSP00000345502	972	ENSG00000113448	PDE4D
CIDs00004680	9606.ENSP00000344173	900	ENSG00000179603	GRM8
CIDs00004680	9606.ENSP00000343428	900	ENSG00000125245	GPR18
CIDs00004680	9606.ENSP00000343027	900	ENSG00000127955	GNAI1
CIDs00004680	9606.ENSP00000342952	900	ENSG00000078295	ADCY2
CIDs00004680	9606.ENSP00000342560	900	ENSG00000101180	HRH3
CIDs00004680	9606.ENSP00000341821	900	ENSG00000187474	FPR3
CIDs00004680	9606.ENSP00000340191	900	ENSG00000171049	FPR2
CIDs00004680	9606.ENSP00000339393	900	ENSG00000112486	CCR6
CIDs00004680	9606.ENSP00000339377	900	ENSG00000164129	NPY5R
CIDs00004680	9606.ENSP00000336764	910	ENSG00000125510	OPRL1
CIDs00004680	9606.ENSP00000334448	900	ENSG00000186469	GNG2
CIDs00004680	9606.ENSP00000334050	900	ENSG00000186136	TAS2R42
CIDs00004680	9606.ENSP00000333194	900	ENSG00000171700	RGS19
CIDs00004680	9606.ENSP00000332812	900	ENSG00000183134	PTGDR2
CIDs00004680	9606.ENSP00000332766	900	ENSG00000183979	NPB
CIDs00004680	9606.ENSP00000358867	900	ENSG00000065135	GNAI3
CIDs00004680	9606.ENSP00000332591	900	ENSG00000185149	NPY2R
CIDs00004680	9606.ENSP00000332504	900	ENSG00000184451	CCR10
CIDs00004680	9606.ENSP00000332225	900	ENSG00000183395	PMCH
CIDs00004680	9606.ENSP00000332116	866	ENSG00000184588	PDE4B
CIDs00004680	9606.ENSP00000330284	900	ENSG00000183729	NPBWR1
CIDs00004680	9606.ENSP00000330138	900	ENSG00000183473	SSTR3
CIDs00004680	9606.ENSP00000347046	937	ENSG00000138735	PDE5A
CIDs00004680	9606.ENSP00000347197	900	ENSG00000197405	C5AR1
CIDs00004680	9606.ENSP00000332659	900	ENSG00000183813	CCR4
CIDs00004680	9606.ENSP00000349003	900	ENSG00000050628	PTGER3
CIDs00004680	9606.ENSP00000348918	900	ENSG00000173432	SAA1
CIDs00004680	9606.ENSP00000358511	900	ENSG00000118432	CNR1
CIDs00004680	9606.ENSP00000358099	900	ENSG00000148908	RGS10
CIDs00004680	9606.ENSP00000357301	900	ENSG00000173080	RXFP4
CIDs00004680	9606.ENSP00000356430	900	ENSG00000150681	RGS18
CIDs00004680	9606.ENSP00000356429	900	ENSG00000090104	RGS1
CIDs00004680	9606.ENSP00000355627	900	ENSG00000135744	AGT
CIDs00004680	9606.ENSP00000355523	900	ENSG00000182901	RGS7
CIDs00004680	9606.ENSP00000355316	900	ENSG00000198822	GRM3
CIDs00004680	9606.ENSP00000355156	900	ENSG00000198829	SUCNR1
CIDs00004680	9606.ENSP00000354859	900	ENSG00000149295	DRD2
CIDs00004680	9606.ENSP00000354901	900	ENSG00000138755	CXCL9
CIDs00004680	9606.ENSP00000354416	900	ENSG00000151882	CCL28
CIDs00004680	9606.ENSP00000353198	900	ENSG00000131096	PYY
CIDs00004680	9606.ENSP00000351755	900	ENSG00000198121	LPAR1
CIDs00004680	9606.ENSP00000351671	900	ENSG00000115009	CCL20
CIDs00004680	9606.ENSP00000358730	900	ENSG00000121933	ADORA3
CIDs00004680	9606.ENSP00000350878	900	ENSG00000213694	S1PR3
CIDs00004680	9606.ENSP00000350348	900	ENSG00000196277	GRM7
CIDs00004680	9606.ENSP00000350256	900	ENSG00000173585	CCR9
CIDs00004680	9606.ENSP00000350198	900	ENSG00000180616	SSTR2
CIDs00004680	9606.ENSP00000349478	900	ENSG00000196917	HCAR1
CIDs00004680	9606.ENSP00000354652	900	ENSG00000164128	NPY1R
CIDs00004688	9606.ENSP00000297785	805	ENSG00000165092	ALDH1A1
CIDs00004688	9606.ENSP00000177694	800	ENSG00000073861	TBX21
CIDs00004688	9606.ENSP00000225740	824	ENSG00000108602	ALDH3A1
CIDs00004688	9606.ENSP00000324648	700	ENSG00000197408	CYP2B6
CIDs00004688	9606.ENSP00000255084	732	ENSG00000132746	ALDH3B2
CIDs00004688	9606.ENSP00000340684	940	ENSG00000189221	MAOA
CIDs00004688	9606.ENSP00000345774	824	ENSG00000072210	ALDH3A2
CIDs00004688	9606.ENSP00000367309	981	ENSG00000069535	MAOB
CIDs00004688	9606.ENSP00000370571	941	ENSG00000180176	TH
CIDs00004688	9606.ENSP00000337459	800	ENSG00000089250	NOS1
CIDs00004723	9606.ENSP00000270349	722	ENSG00000142319	SLC6A3
CIDs00004735	9606.ENSP00000260682	700	ENSG00000138109	CYP2C9
CIDs00004735	9606.ENSP00000262186	720	ENSG00000055118	KCNH2
CIDs00004735	9606.ENSP00000278616	938	ENSG00000149311	ATM
CIDs00004735	9606.ENSP00000291700	794	ENSG00000160307	S100B
CIDs00004735	9606.ENSP00000325863	938	ENSG00000020922	MRE11A
CIDs00004735	9606.ENSP00000353820	700	ENSG00000100197	CYP2D6
CIDs00004735	9606.ENSP00000340330	938	ENSG00000172977	KAT5
CIDs00004735	9606.ENSP00000354193	800	ENSG00000002726	ABP1
CIDs00004735	9606.ENSP00000360372	700	ENSG00000165841	CYP2C19
CIDs00004735	9606.ENSP00000367030	800	ENSG00000107614	TRDMT1
CIDs00004735	9606.ENSP00000337915	700	ENSG00000160868	CYP3A4
CIDs00004736	9606.ENSP00000234961	773	ENSG00000116329	OPRD1
CIDs00004736	9606.ENSP00000394624	830	ENSG00000112038	OPRM1
CIDs00004736	9606.ENSP00000265572	751	ENSG00000082556	OPRK1
CIDs00004737	9606.ENSP00000023897	800	ENSG00000022355	GABRA1
CIDs00004737	9606.ENSP00000215832	700	ENSG00000100030	MAPK1
CIDs00004737	9606.ENSP00000225740	800	ENSG00000108602	ALDH3A1
CIDs00004737	9606.ENSP00000255084	732	ENSG00000132746	ALDH3B2
CIDs00004737	9606.ENSP00000256999	700	ENSG00000086205	FOLH1
CIDs00004737	9606.ENSP00000262186	700	ENSG00000055118	KCNH2
CIDs00004737	9606.ENSP00000263025	746	ENSG00000102882	MAPK3
CIDs00004737	9606.ENSP00000282091	821	ENSG00000152266	PTH
CIDs00004737	9606.ENSP00000264318	800	ENSG00000109158	GABRA4
CIDs00004737	9606.ENSP00000264426	816	ENSG00000120251	GRIA2
CIDs00004737	9606.ENSP00000272190	930	ENSG00000143839	REN
CIDs00004737	9606.ENSP00000274545	800	ENSG00000145863	GABRA6
CIDs00004737	9606.ENSP00000297785	786	ENSG00000165092	ALDH1A1
CIDs00004737	9606.ENSP00000354207	814	ENSG00000140538	NTRK3
CIDs00004737	9606.ENSP00000306245	859	ENSG00000170345	FOS
CIDs00004737	9606.ENSP00000416293	976	ENSG00000117394	SLC2A1
CIDs00004737	9606.ENSP00000398698	777	ENSG00000232810	TNF
CIDs00004737	9606.ENSP00000397026	830	ENSG00000164418	GRIK2
CIDs00004737	9606.ENSP00000360608	814	ENSG00000176884	GRIN1
CIDs00004737	9606.ENSP00000360372	800	ENSG00000165841	CYP2C19
CIDs00004737	9606.ENSP00000359334	800	ENSG00000011677	GABRA3
CIDs00004737	9606.ENSP00000299847	800	ENSG00000166664	CHRFAM7A
CIDs00004737	9606.ENSP00000353427	800	ENSG00000123358	NR4A1
CIDs00004737	9606.ENSP00000348897	800	ENSG00000151834	GABRA2
CIDs00004737	9606.ENSP00000345774	800	ENSG00000072210	ALDH3A2
CIDs00004737	9606.ENSP00000337255	700	ENSG00000180509	KCNE1
CIDs00004737	9606.ENSP00000335592	800	ENSG00000186297	GABRA5
CIDs00004737	9606.ENSP00000359285	822	ENSG00000101204	CHRNA4
CIDs00004740	9606.ENSP00000295025	826	ENSG00000162924	REL
CIDs00004740	9606.ENSP00000283916	786	ENSG00000153802	TMPRSS11D
CIDs00004740	9606.ENSP00000270474	994	ENSG00000065989	PDE4A
CIDs00004740	9606.ENSP00000263621	923	ENSG00000197561	ELANE
CIDs00004740	9606.ENSP00000263341	866	ENSG00000125538	IL1B
CIDs00004740	9606.ENSP00000258743	948	ENSG00000136244	IL6
CIDs00004740	9606.ENSP00000229135	914	ENSG00000111537	IFNG
CIDs00004740	9606.ENSP00000255030	851	ENSG00000132693	CRP
CIDs00004740	9606.ENSP00000225831	756	ENSG00000108691	CCL2
CIDs00004740	9606.ENSP00000225275	912	ENSG00000005381	MPO
CIDs00004740	9606.ENSP00000223095	820	ENSG00000106366	SERPINE1
CIDs00004740	9606.ENSP00000307786	700	ENSG00000172115	CYCS
CIDs00004740	9606.ENSP00000257770	800	ENSG00000135318	NT5E
CIDs00004740	9606.ENSP00000308549	800	ENSG00000163485	ADORA1
CIDs00004740	9606.ENSP00000264832	982	ENSG00000090339	ICAM1
CIDs00004740	9606.ENSP00000316746	700	ENSG00000180644	PRF1
CIDs00004740	9606.ENSP00000311032	721	ENSG00000164305	CASP3
CIDs00004740	9606.ENSP00000412237	924	ENSG00000136634	IL10
CIDs00004740	9606.ENSP00000403495	900	ENSG00000226979	LTA
CIDs00004740	9606.ENSP00000398698	990	ENSG00000232810	TNF
CIDs00004740	9606.ENSP00000369293	700	ENSG00000134460	IL2RA
CIDs00004740	9606.ENSP00000356438	818	ENSG00000073756	PTGS2
CIDs00004740	9606.ENSP00000355759	700	ENSG00000143799	PARP1
CIDs00004740	9606.ENSP00000361359	800	ENSG00000101017	CD40
CIDs00004740	9606.ENSP00000342007	700	ENSG00000140505	CYP1A2
CIDs00004740	9606.ENSP00000441691	900	ENSG00000169896	ITGAM
CIDs00004740	9606.ENSP00000336630	800	ENSG00000128271	ADORA2A
CIDs00004740	9606.ENSP00000334145	913	ENSG00000117525	F3
CIDs00004740	9606.ENSP00000332116	835	ENSG00000184588	PDE4B
CIDs00004740	9606.ENSP00000327251	912	ENSG00000007171	NOS2
CIDs00004740	9606.ENSP00000347046	822	ENSG00000138735	PDE5A
CIDs00004744	9606.ENSP00000356729	700	ENSG00000007933	FMO3
CIDs00004744	9606.ENSP00000342007	915	ENSG00000140505	CYP1A2
CIDs00004744	9606.ENSP00000337915	913	ENSG00000160868	CYP3A4
CIDs00004744	9606.ENSP00000260682	700	ENSG00000138109	CYP2C9
CIDs00004746	9606.ENSP00000265641	828	ENSG00000110090	CPT1A
CIDs00004746	9606.ENSP00000267101	800	ENSG00000065361	ERBB3
CIDs00004746	9606.ENSP00000360541	927	ENSG00000157184	CPT2
CIDs00004746	9606.ENSP00000353820	966	ENSG00000100197	CYP2D6
CIDs00004746	9606.ENSP00000283916	786	ENSG00000153802	TMPRSS11D
CIDs00004747	9606.ENSP00000369960	872	ENSG00000120907	ADRA1A
CIDs00004747	9606.ENSP00000368766	850	ENSG00000171873	ADRA1D
CIDs00004747	9606.ENSP00000327652	876	ENSG00000184845	DRD1
CIDs00004747	9606.ENSP00000306662	878	ENSG00000170214	ADRA1B
CIDs00004747	9606.ENSP00000280155	848	ENSG00000150594	ADRA2A
CIDs00004748	9606.ENSP00000306662	723	ENSG00000170214	ADRA1B
CIDs00004748	9606.ENSP00000302150	905	ENSG00000172179	PRL
CIDs00004748	9606.ENSP00000291295	800	ENSG00000160014	CALM3
CIDs00004748	9606.ENSP00000316244	920	ENSG00000178394	HTR1A
CIDs00004748	9606.ENSP00000276198	962	ENSG00000147246	HTR2C
CIDs00004748	9606.ENSP00000280155	903	ENSG00000150594	ADRA2A
CIDs00004748	9606.ENSP00000272298	800	ENSG00000143933	CALM2
CIDs00004748	9606.ENSP00000176183	844	ENSG00000069696	DRD4
CIDs00004748	9606.ENSP00000289753	952	ENSG00000158748	HTR6
CIDs00004748	9606.ENSP00000327652	881	ENSG00000184845	DRD1
CIDs00004748	9606.ENSP00000367959	963	ENSG00000102468	HTR2A
CIDs00004748	9606.ENSP00000337949	942	ENSG00000148680	HTR7
CIDs00004748	9606.ENSP00000387281	915	ENSG00000222040	ADRA2B
CIDs00004748	9606.ENSP00000386069	915	ENSG00000184160	ADRA2C
CIDs00004748	9606.ENSP00000380247	902	ENSG00000196639	HRH1
CIDs00004748	9606.ENSP00000373169	976	ENSG00000151577	DRD3
CIDs00004748	9606.ENSP00000337915	949	ENSG00000160868	CYP3A4
CIDs00004748	9606.ENSP00000363832	730	ENSG00000138356	AOX1
CIDs00004748	9606.ENSP00000354859	990	ENSG00000149295	DRD2
CIDs00004748	9606.ENSP00000353820	964	ENSG00000100197	CYP2D6
CIDs00004748	9606.ENSP00000349467	800	ENSG00000198668	CALM1
CIDs00004748	9606.ENSP00000369960	945	ENSG00000120907	ADRA1A
CIDs00004753	9606.ENSP00000303540	800	ENSG00000144285	SCN1A
CIDs00004754	9606.ENSP00000232892	746	ENSG00000114771	AADAC
CIDs00004754	9606.ENSP00000244137	724	ENSG00000124299	PEPD
CIDs00004754	9606.ENSP00000261835	700	ENSG00000036530	CYP46A1
CIDs00004754	9606.ENSP00000279178	700	ENSG00000149742	SLC22A9
CIDs00004754	9606.ENSP00000301141	873	ENSG00000255974	CYP2A6
CIDs00004754	9606.ENSP00000301891	700	ENSG00000168065	SLC22A11
CIDs00004754	9606.ENSP00000353820	924	ENSG00000100197	CYP2D6
CIDs00004754	9606.ENSP00000361666	700	ENSG00000137204	SLC22A7
CIDs00004754	9606.ENSP00000367102	700	ENSG00000197901	SLC22A6
CIDs00004754	9606.ENSP00000369050	937	ENSG00000140465	CYP1A1
CIDs00004754	9606.ENSP00000342007	991	ENSG00000140505	CYP1A2
CIDs00004754	9606.ENSP00000354612	863	ENSG00000095303	PTGS1
CIDs00004756	9606.ENSP00000303540	800	ENSG00000144285	SCN1A
CIDs00004760	9606.ENSP00000431371	800	ENSG00000255439	RP11-196G11.1
CIDs00004760	9606.ENSP00000378426	800	ENSG00000167397	VKORC1
CIDs00004760	9606.ENSP00000269305	700	ENSG00000141510	TP53
CIDs00004761	9606.ENSP00000380247	916	ENSG00000196639	HRH1
CIDs00004762	9606.ENSP00000270349	800	ENSG00000142319	SLC6A3
CIDs00004762	9606.ENSP00000219833	800	ENSG00000103546	SLC6A2
CIDs00004763	9606.ENSP00000299847	800	ENSG00000166664	CHRFAM7A
CIDs00004763	9606.ENSP00000296456	800	ENSG00000164062	APEH
CIDs00004763	9606.ENSP00000283916	786	ENSG00000153802	TMPRSS11D
CIDs00004763	9606.ENSP00000275525	700	ENSG00000146678	IGFBP1
CIDs00004763	9606.ENSP00000272167	921	ENSG00000143819	EPHX1
CIDs00004763	9606.ENSP00000265724	785	ENSG00000085563	ABCB1
CIDs00004763	9606.ENSP00000264426	800	ENSG00000120251	GRIA2
CIDs00004763	9606.ENSP00000263431	815	ENSG00000126583	PRKCG
CIDs00004763	9606.ENSP00000263341	837	ENSG00000125538	IL1B
CIDs00004763	9606.ENSP00000263025	722	ENSG00000102882	MAPK3
CIDs00004763	9606.ENSP00000260970	930	ENSG00000138398	PPIG
CIDs00004763	9606.ENSP00000260682	991	ENSG00000138109	CYP2C9
CIDs00004763	9606.ENSP00000260433	818	ENSG00000137869	CYP19A1
CIDs00004763	9606.ENSP00000255084	732	ENSG00000132746	ALDH3B2
CIDs00004763	9606.ENSP00000253303	800	ENSG00000130988	RGN
CIDs00004763	9606.ENSP00000252945	988	ENSG00000130649	CYP2E1
CIDs00004763	9606.ENSP00000225740	843	ENSG00000108602	ALDH3A1
CIDs00004763	9606.ENSP00000225174	915	ENSG00000108179	PPIF
CIDs00004763	9606.ENSP00000222982	939	ENSG00000106258	CYP3A5
CIDs00004763	9606.ENSP00000221130	926	ENSG00000104687	GSR
CIDs00004763	9606.ENSP00000220764	886	ENSG00000104325	DECR1
CIDs00004763	9606.ENSP00000219700	993	ENSG00000103415	HMOX2
CIDs00004763	9606.ENSP00000216117	824	ENSG00000100292	HMOX1
CIDs00004763	9606.ENSP00000215832	700	ENSG00000100030	MAPK1
CIDs00004763	9606.ENSP00000023897	800	ENSG00000022355	GABRA1
CIDs00004763	9606.ENSP00000253801	908	ENSG00000131482	G6PC
CIDs00004763	9606.ENSP00000301141	975	ENSG00000255974	CYP2A6
CIDs00004763	9606.ENSP00000297785	786	ENSG00000165092	ALDH1A1
CIDs00004763	9606.ENSP00000301645	938	ENSG00000167910	CYP7A1
CIDs00004763	9606.ENSP00000416293	728	ENSG00000117394	SLC2A1
CIDs00004763	9606.ENSP00000408695	815	ENSG00000154229	PRKCA
CIDs00004763	9606.ENSP00000397026	800	ENSG00000164418	GRIK2
CIDs00004763	9606.ENSP00000380252	800	ENSG00000116044	NFE2L2
CIDs00004763	9606.ENSP00000372326	920	ENSG00000066926	FECH
